,idx,airspeed,wing_angle,cmd_af,roll_eff,pitch_eff,yaw_eff
10,5,10.731300400469019,0.0,"[4080.13443659 3809.38631631 5501.01958405 4572.16522085 4754.99435457
  304.97694314 4800.         4800.         6048.45425515]",3.471596746111636e-05,-0.0001335343051415989,-2.8683974792513238e-06
11,5,10.475000856735507,0.0,"[3826.66662073 4139.20670031 5466.75950324 4831.12463219 4789.39983345
  305.28551182 4800.         4800.         5746.46199731]",7.731121767816947e-05,-0.00010752773384073222,1.5030581832745195e-05
12,5,9.796731472576997,0.0,"[3821.90391362 4253.22326209 5567.01155526 4854.42407217 4791.47725869
  305.28126772 4800.         4800.         5365.41079789]",6.394241262403896e-05,-0.00010197322066076243,1.0720080183880242e-05
13,5,8.985098426732057,0.0,"[3777.67648775 4345.45061357 5755.71053215 4855.07118336 4790.45399056
  152.70766809 4800.         4800.         5056.43969734]",5.19116116420611e-05,-6.856370202559797e-05,2.302543712126401e-05
14,5,8.254672532945508,0.0,"[4421.79937471 3548.40615511 5757.12777969 4585.38846722 4714.28612832
  305.2759194  4800.         4800.         6487.55980109]",6.670181431332555e-05,-0.00013081804583966057,7.34458955430962e-06
15,5,9.721681374333993,0.0,"[4124.27311324 3634.18117801 5668.26193499 4608.46473301 4743.68633231
  305.15272327 4800.         4800.         5800.51248041]",0.00010260413014967166,-0.00014744979995447898,1.1182730815232273e-06
16,5,10.105508283918866,0.0,"[4065.80571787 3863.44771823 5738.83662409 4730.07536607 4757.62684202
  305.1667478  4800.         4800.         5438.41502287]",9.493347853380067e-05,-0.00011515896758278211,-3.0500844323131833e-06
17,5,9.90096684108548,0.0,"[4044.05078099 4178.56541981 5849.20134206 4855.19924145 4770.97669645
  305.31753468 4800.         4800.         5160.43387592]",8.512561221348972e-05,-0.00010725245329213998,4.968952207923898e-08
18,5,9.174403544176531,0.0,"[3995.84173129 4497.66762767 5948.42602576 5009.27585414 4787.53171219
  305.29098951 4800.         4800.         4896.90065269]",8.990672075689257e-05,-7.709896052432647e-05,-1.3432975424706064e-05
19,5,8.252094391392225,0.0,"[4065.87153582 4670.91116791 6054.1506159  5095.8781954  4790.86441315
  152.70864478 4800.         4800.         4559.10365605]",2.3559998636694198e-05,-2.9795301213691056e-05,-3.3449036283363505e-05
20,5,7.9095487229190775,0.0,"[5095.90542956 3524.08369062 5383.92809892 4517.32524671 4667.80578552
  451.21323838 4800.         4800.         7784.968922  ]",-4.178243767483274e-05,-5.597387892159967e-05,-8.106159534751466e-06
21,5,9.955554597202836,0.0,"[5016.60163953 3393.64416033 5419.19700962 4326.79063937 4666.73948418
  348.04758992 4800.         4800.         6859.07430134]",2.0634065454808622e-05,-7.04572839762367e-05,-5.594827961319077e-06
22,5,11.35178769381605,0.0,"[4993.5603543  3426.39417326 5417.03670866 4348.45893032 4672.94353346
  421.03096585 4800.         4800.         7063.14574854]",-0.00011087419528477691,-4.868231537831919e-05,-1.8446422750008017e-05
23,5,11.98301525011268,0.0,"[5055.69944308 3435.5446077  5358.37611634 4310.81839443 4666.89374875
  494.35789086 4800.         4800.         7275.23277779]",-0.000132272977792647,-4.000171348516829e-05,-5.696061876097038e-06
24,5,12.084217469345784,0.0,"[4840.41711832 3534.40530021 5388.96659699 4334.97025159 4690.04402651
  307.90679782 4800.         4800.         6669.37592447]",-2.2305404643494114e-05,-7.65128126061481e-05,4.842540145373456e-06
25,5,11.858514765237901,0.0,"[4579.58820402 3830.89338333 5366.3504794  4583.70146495 4734.46263331
  305.16738891 4800.         4800.         6343.26267932]",2.700263834138488e-06,-7.211440399720762e-05,-1.1396784392974612e-05
26,5,11.426994087066575,0.0,"[4263.10013256 4035.14604156 5411.4396109  4764.75050483 4764.55993216
  305.53175862 4800.         4800.         6186.1382583 ]",5.94651926721255e-05,-9.552960999951822e-05,5.060296016445785e-06
27,5,10.897811241350475,0.0,"[4009.58753404 4151.77466087 5457.86350582 4899.02564917 4784.08485015
  305.39601305 4800.         4800.         6040.0510705 ]",6.842243402096235e-05,-9.650181769351552e-05,-2.0640927977690098e-05
